R1,R2,R3,R4,R5,R6
2.074919e+00,4.405616e+00,4.405616e+00,5.857420e+00,5.857420e+00,7.180959e+00
2.074919e+00,4.560940e+00,4.560940e+00,5.975122e+00,5.975122e+00,7.558904e+00
2.074919e+00,4.878715e+00,4.878715e+00,6.221075e+00,6.221075e+00,8.314795e+00
2.074919e+00,5.204541e+00,5.204541e+00,6.479750e+00,6.479750e+00,9.070685e+00
2.074919e+00,5.536995e+00,5.536995e+00,6.749683e+00,6.749683e+00,9.826576e+00
2.074919e+00,5.874952e+00,5.874952e+00,7.029578e+00,7.029578e+00,1.058247e+01
2.074919e+00,6.217515e+00,6.217515e+00,7.318293e+00,7.318293e+00,1.133836e+01
2.074919e+00,7.089672e+00,7.089672e+00,8.072383e+00,8.072383e+00,1.322808e+01
2.074919e+00,7.978405e+00,7.978405e+00,8.863118e+00,8.863118e+00,1.511781e+01
2.074919e+00,8.878737e+00,8.878737e+00,9.681523e+00,9.681523e+00,1.700754e+01
2.074919e+00,9.787468e+00,9.787468e+00,1.052114e+01,1.052114e+01,1.889726e+01
2.074919e+00,2.844274e+00,2.844274e+00,4.875860e+00,4.875860e+00,1.511781e+00
2.074919e+00,2.870830e+00,2.870830e+00,4.891399e+00,4.891399e+00,1.700754e+00
2.074919e+00,2.900222e+00,2.900222e+00,4.908707e+00,4.908707e+00,1.889726e+00
2.074919e+00,2.932366e+00,2.932366e+00,4.927767e+00,4.927767e+00,2.078699e+00
2.074919e+00,2.967172e+00,2.967172e+00,4.948558e+00,4.948558e+00,2.267671e+00
2.074919e+00,3.004546e+00,3.004546e+00,4.971058e+00,4.971058e+00,2.456644e+00
2.074919e+00,3.044396e+00,3.044396e+00,4.995244e+00,4.995244e+00,2.645617e+00
2.074919e+00,3.086624e+00,3.086624e+00,5.021092e+00,5.021092e+00,2.834589e+00
2.074919e+00,3.131135e+00,3.131135e+00,5.048576e+00,5.048576e+00,3.023562e+00
2.074919e+00,3.177832e+00,3.177832e+00,5.077670e+00,5.077670e+00,3.212534e+00
2.074919e+00,3.226621e+00,3.226621e+00,5.108346e+00,5.108346e+00,3.401507e+00
2.074919e+00,3.330103e+00,3.330103e+00,5.174331e+00,5.174331e+00,3.779452e+00
2.074919e+00,3.440859e+00,3.440859e+00,5.246297e+00,5.246297e+00,4.157397e+00
2.074919e+00,3.558210e+00,3.558210e+00,5.324000e+00,5.324000e+00,4.535343e+00
2.074919e+00,3.681525e+00,3.681525e+00,5.407193e+00,5.407193e+00,4.913288e+00
2.074919e+00,3.810224e+00,3.810224e+00,5.495628e+00,5.495628e+00,5.291233e+00
2.074919e+00,3.943782e+00,3.943782e+00,5.589055e+00,5.589055e+00,5.669178e+00
2.074919e+00,4.081721e+00,4.081721e+00,5.687228e+00,5.687228e+00,6.047124e+00
2.074919e+00,4.223612e+00,4.223612e+00,5.789907e+00,5.789907e+00,6.425069e+00
2.074919e+00,4.369070e+00,4.369070e+00,5.896854e+00,5.896854e+00,6.803014e+00
2.074919e+00,4.517750e+00,4.517750e+00,6.007844e+00,6.007844e+00,7.180959e+00
2.074919e+00,4.669345e+00,4.669345e+00,6.122655e+00,6.122655e+00,7.558904e+00
2.074919e+00,4.980209e+00,4.980209e+00,6.362908e+00,6.362908e+00,8.314795e+00
2.074919e+00,5.299798e+00,5.299798e+00,6.616039e+00,6.616039e+00,9.070685e+00
2.074919e+00,5.626626e+00,5.626626e+00,6.880628e+00,6.880628e+00,9.826576e+00
2.074919e+00,5.959503e+00,5.959503e+00,7.155403e+00,7.155403e+00,1.058247e+01
2.074919e+00,6.297468e+00,6.297468e+00,7.439235e+00,7.439235e+00,1.133836e+01
2.074919e+00,7.159893e+00,7.159893e+00,8.182187e+00,8.182187e+00,1.322808e+01
2.074919e+00,8.040868e+00,8.040868e+00,8.963240e+00,8.963240e+00,1.511781e+01
2.074919e+00,8.934908e+00,8.934908e+00,9.773265e+00,9.773265e+00,1.700754e+01
2.074919e+00,9.838452e+00,9.838452e+00,1.060562e+01,1.060562e+01,1.889726e+01
2.074919e+00,3.210200e+00,3.210200e+00,5.249563e+00,5.249563e+00,1.511781e+00
2.074919e+00,3.233752e+00,3.233752e+00,5.263999e+00,5.263999e+00,1.700754e+00
2.074919e+00,3.259874e+00,3.259874e+00,5.280086e+00,5.280086e+00,1.889726e+00
2.074919e+00,3.288504e+00,3.288504e+00,5.297810e+00,5.297810e+00,2.078699e+00
2.074919e+00,3.319578e+00,3.319578e+00,5.317154e+00,5.317154e+00,2.267671e+00
2.074919e+00,3.353027e+00,3.353027e+00,5.338100e+00,5.338100e+00,2.456644e+00
2.074919e+00,3.388781e+00,3.388781e+00,5.360631e+00,5.360631e+00,2.645617e+00
2.074919e+00,3.426768e+00,3.426768e+00,5.384725e+00,5.384725e+00,2.834589e+00
2.074919e+00,3.466914e+00,3.466914e+00,5.410362e+00,5.410362e+00,3.023562e+00
2.074919e+00,3.509146e+00,3.509146e+00,5.437521e+00,5.437521e+00,3.212534e+00
2.074919e+00,3.553389e+00,3.553389e+00,5.466178e+00,5.466178e+00,3.401507e+00
2.074919e+00,3.647612e+00,3.647612e+00,5.527893e+00,5.527893e+00,3.779452e+00
2.074919e+00,3.749000e+00,3.749000e+00,5.595313e+00,5.595313e+00,4.157397e+00
2.074919e+00,3.856987e+00,3.856987e+00,5.668234e+00,5.668234e+00,4.535343e+00
2.074919e+00,3.971034e+00,3.971034e+00,5.746446e+00,5.746446e+00,4.913288e+00
2.074919e+00,4.090636e+00,4.090636e+00,5.829736e+00,5.829736e+00,5.291233e+00
2.074919e+00,4.215318e+00,4.215318e+00,5.917891e+00,5.917891e+00,5.669178e+00
2.074919e+00,4.344645e+00,4.344645e+00,6.010696e+00,6.010696e+00,6.047124e+00
2.074919e+00,4.478213e+00,4.478213e+00,6.107939e+00,6.107939e+00,6.425069e+00
2.074919e+00,4.615654e+00,4.615654e+00,6.209411e+00,6.209411e+00,6.803014e+00
2.074919e+00,4.756633e+00,4.756633e+00,6.314910e+00,6.314910e+00,7.180959e+00
2.074919e+00,4.900844e+00,4.900844e+00,6.424235e+00,6.424235e+00,7.558904e+00
2.074919e+00,5.197881e+00,5.197881e+00,6.653608e+00,6.653608e+00,8.314795e+00
2.074919e+00,5.504847e+00,5.504847e+00,6.896077e+00,6.896077e+00,9.070685e+00
2.074919e+00,5.820173e+00,5.820173e+00,7.150310e+00,7.150310e+00,9.826576e+00
2.074919e+00,6.142570e+00,6.142570e+00,7.415099e+00,7.415099e+00,1.058247e+01
2.074919e+00,6.470981e+00,6.470981e+00,7.689351e+00,7.689351e+00,1.133836e+01
2.074919e+00,7.312972e+00,7.312972e+00,8.410237e+00,8.410237e+00,1.322808e+01
2.074919e+00,8.177472e+00,8.177472e+00,9.171891e+00,9.171891e+00,1.511781e+01
2.074919e+00,9.058039e+00,9.058039e+00,9.964969e+00,9.964969e+00,1.700754e+01
2.074919e+00,9.950409e+00,9.950409e+00,1.078254e+01,1.078254e+01,1.889726e+01
2.074919e+00,3.578625e+00,3.578625e+00,5.623833e+00,5.623833e+00,1.511781e+00
2.074919e+00,3.599768e+00,3.599768e+00,5.637310e+00,5.637310e+00,1.700754e+00
2.074919e+00,3.623252e+00,3.623252e+00,5.652335e+00,5.652335e+00,1.889726e+00
2.074919e+00,3.649032e+00,3.649032e+00,5.668895e+00,5.668895e+00,2.078699e+00
2.074919e+00,3.677060e+00,3.677060e+00,5.686977e+00,5.686977e+00,2.267671e+00
2.074919e+00,3.707285e+00,3.707285e+00,5.706566e+00,5.706566e+00,2.456644e+00
2.074919e+00,3.739653e+00,3.739653e+00,5.727648e+00,5.727648e+00,2.645617e+00
2.074919e+00,3.774110e+00,3.774110e+00,5.750204e+00,5.750204e+00,2.834589e+00
2.074919e+00,3.810599e+00,3.810599e+00,5.774219e+00,5.774219e+00,3.023562e+00
2.074919e+00,3.849062e+00,3.849062e+00,5.799674e+00,5.799674e+00,3.212534e+00
2.074919e+00,3.889441e+00,3.889441e+00,5.826550e+00,5.826550e+00,3.401507e+00
2.074919e+00,3.975708e+00,3.975708e+00,5.884487e+00,5.884487e+00,3.779452e+00
2.074919e+00,4.068928e+00,4.068928e+00,5.947866e+00,5.947866e+00,4.157397e+00
2.074919e+00,4.168635e+00,4.168635e+00,6.016516e+00,6.016516e+00,4.535343e+00
2.074919e+00,4.274375e+00,4.274375e+00,6.090257e+00,6.090257e+00,4.913288e+00
2.074919e+00,4.385712e+00,4.385712e+00,6.168907e+00,6.168907e+00,5.291233e+00
2.074919e+00,4.502231e+00,4.502231e+00,6.252281e+00,6.252281e+00,5.669178e+00
2.074919e+00,4.623539e+00,4.623539e+00,6.340193e+00,6.340193e+00,6.047124e+00
2.074919e+00,4.749270e+00,4.749270e+00,6.432457e+00,6.432457e+00,6.425069e+00
2.074919e+00,4.879081e+00,4.879081e+00,6.528888e+00,6.528888e+00,6.803014e+00
2.074919e+00,5.012657e+00,5.012657e+00,6.629304e+00,6.629304e+00,7.180959e+00
2.074919e+00,5.149703e+00,5.149703e+00,6.733527e+00,6.733527e+00,7.558904e+00
2.074919e+00,5.433152e+00,5.433152e+00,6.952703e+00,6.952703e+00,8.314795e+00
2.074919e+00,5.727523e+00,5.727523e+00,7.185086e+00,7.185086e+00,9.070685e+00
2.074919e+00,6.031217e+00,6.031217e+00,7.429436e+00,7.429436e+00,9.826576e+00
2.074919e+00,6.342896e+00,6.342896e+00,7.684613e+00,7.684613e+00,1.058247e+01
2.074919e+00,6.661439e+00,6.661439e+00,7.949573e+00,7.949573e+00,1.133836e+01
2.074919e+00,7.482027e+00,7.482027e+00,8.648796e+00,8.648796e+00,1.322808e+01
2.074919e+00,8.328999e+00,8.328999e+00,9.391122e+00,9.391122e+00,1.511781e+01
2.074919e+00,9.195067e+00,9.195067e+00,1.016711e+01,1.016711e+01,1.700754e+01
2.074919e+00,1.007531e+01,1.007531e+01,1.096963e+01,1.096963e+01,1.889726e+01
2.074919e+00,3.948850e+00,3.948850e+00,5.998564e+00,5.998564e+00,1.511781e+00
2.074919e+00,3.968020e+00,3.968020e+00,6.011201e+00,6.011201e+00,1.700754e+00
2.074919e+00,3.989337e+00,3.989337e+00,6.025294e+00,6.025294e+00,1.889726e+00
2.074919e+00,4.012766e+00,4.012766e+00,6.040831e+00,6.040831e+00,2.078699e+00
2.074919e+00,4.038270e+00,4.038270e+00,6.057803e+00,6.057803e+00,2.267671e+00
2.074919e+00,4.065811e+00,4.065811e+00,6.076197e+00,6.076197e+00,2.456644e+00
2.074919e+00,4.095347e+00,4.095347e+00,6.096000e+00,6.096000e+00,2.645617e+00
2.074919e+00,4.126835e+00,4.126835e+00,6.117199e+00,6.117199e+00,2.834589e+00
2.074919e+00,4.160232e+00,4.160232e+00,6.139778e+00,6.139778e+00,3.023562e+00
2.074919e+00,4.195490e+00,4.195490e+00,6.163724e+00,6.163724e+00,3.212534e+00
2.074919e+00,4.232565e+00,4.232565e+00,6.189019e+00,6.189019e+00,3.401507e+00
2.074919e+00,4.311973e+00,4.311973e+00,6.243594e+00,6.243594e+00,3.779452e+00
2.074919e+00,4.398072e+00,4.398072e+00,6.303363e+00,6.303363e+00,4.157397e+00
2.074919e+00,4.490476e+00,4.490476e+00,6.368181e+00,6.368181e+00,4.535343e+00
2.074919e+00,4.588806e+00,4.588806e+00,6.437895e+00,6.437895e+00,4.913288e+00
2.074919e+00,4.692689e+00,4.692689e+00,6.512349e+00,6.512349e+00,5.291233e+00
2.074919e+00,4.801764e+00,4.801764e+00,6.591380e+00,6.591380e+00,5.669178e+00
2.074919e+00,4.915686e+00,4.915686e+00,6.674828e+00,6.674828e+00,6.047124e+00
2.074919e+00,5.034126e+00,5.034126e+00,6.762527e+00,6.762527e+00,6.425069e+00
2.074919e+00,5.156772e+00,5.156772e+00,6.854316e+00,6.854316e+00,6.803014e+00
2.074919e+00,5.283331e+00,5.283331e+00,6.950032e+00,6.950032e+00,7.180959e+00
2.074919e+00,5.413530e+00,5.413530e+00,7.049515e+00,7.049515e+00,7.558904e+00
2.074919e+00,5.683837e+00,5.683837e+00,7.259156e+00,7.259156e+00,8.314795e+00
2.074919e+00,5.965851e+00,5.965851e+00,7.482027e+00,7.482027e+00,9.070685e+00
2.074919e+00,6.257990e+00,6.257990e+00,7.716981e+00,7.716981e+00,9.826576e+00
2.074919e+00,6.558902e+00,6.558902e+00,7.962948e+00,7.962948e+00,1.058247e+01
2.074919e+00,6.867432e+00,6.867432e+00,8.218940e+00,8.218940e+00,1.133836e+01
2.074919e+00,7.666002e+00,7.666002e+00,8.897019e+00,8.897019e+00,1.322808e+01
2.074919e+00,8.494650e+00,8.494650e+00,9.620210e+00,9.620210e+00,1.511781e+01
2.074919e+00,9.345379e+00,9.345379e+00,1.037909e+01,1.037909e+01,1.700754e+01
2.074919e+00,1.021267e+01,1.021267e+01,1.116638e+01,1.116638e+01,1.889726e+01
2.074919e+00,4.320412e+00,4.320412e+00,6.373674e+00,6.373674e+00,1.511781e+00
2.074919e+00,4.337941e+00,4.337941e+00,6.385569e+00,6.385569e+00,1.700754e+00
2.074919e+00,4.357448e+00,4.357448e+00,6.398837e+00,6.398837e+00,1.889726e+00
2.074919e+00,4.378908e+00,4.378908e+00,6.413470e+00,6.413470e+00,2.078699e+00
2.074919e+00,4.402292e+00,4.402292e+00,6.429458e+00,6.429458e+00,2.267671e+00
2.074919e+00,4.427569e+00,4.427569e+00,6.446792e+00,6.446792e+00,2.456644e+00
2.074919e+00,4.454707e+00,4.454707e+00,6.465460e+00,6.465460e+00,2.645617e+00
2.074919e+00,4.483672e+00,4.483672e+00,6.485451e+00,6.485451e+00,2.834589e+00
2.074919e+00,4.514429e+00,4.514429e+00,6.506753e+00,6.506753e+00,3.023562e+00
2.074919e+00,4.546942e+00,4.546942e+00,6.529353e+00,6.529353e+00,3.212534e+00
2.074919e+00,4.581174e+00,4.581174e+00,6.553237e+00,6.553237e+00,3.401507e+00
2.074919e+00,4.654638e+00,4.654638e+00,6.604803e+00,6.604803e+00,3.779452e+00
2.074919e+00,4.734509e+00,4.734509e+00,6.661332e+00,6.661332e+00,4.157397e+00
2.074919e+00,4.820469e+00,4.820469e+00,6.722699e+00,6.722699e+00,4.535343e+00
2.074919e+00,4.912198e+00,4.912198e+00,6.788774e+00,6.788774e+00,4.913288e+00
2.074919e+00,5.009379e+00,5.009379e+00,6.859420e+00,6.859420e+00,5.291233e+00
2.074919e+00,5.111701e+00,5.111701e+00,6.934497e+00,6.934497e+00,5.669178e+00
2.074919e+00,5.218861e+00,5.218861e+00,7.013863e+00,7.013863e+00,6.047124e+00
2.074919e+00,5.330569e+00,5.330569e+00,7.097375e+00,7.097375e+00,6.425069e+00
2.074919e+00,5.446544e+00,5.446544e+00,7.184887e+00,7.184887e+00,6.803014e+00
2.074919e+00,5.566519e+00,5.566519e+00,7.276256e+00,7.276256e+00,7.180959e+00
2.074919e+00,5.690242e+00,5.690242e+00,7.371337e+00,7.371337e+00,7.558904e+00
2.074919e+00,5.947986e+00,5.947986e+00,7.572074e+00,7.572074e+00,8.314795e+00
2.074919e+00,6.218032e+00,6.218032e+00,7.785993e+00,7.785993e+00,9.070685e+00
2.074919e+00,6.498845e+00,6.498845e+00,8.012038e+00,8.012038e+00,9.826576e+00
2.074919e+00,6.789090e+00,6.789090e+00,8.249212e+00,8.249212e+00,1.058247e+01
2.074919e+00,7.087607e+00,7.087607e+00,8.496584e+00,8.496584e+00,1.133836e+01
2.074919e+00,7.863850e+00,7.863850e+00,9.154119e+00,9.154119e+00,1.322808e+01
2.074919e+00,8.673617e+00,8.673617e+00,9.858468e+00,9.858468e+00,1.511781e+01
2.074919e+00,9.508346e+00,9.508346e+00,1.060030e+01,1.060030e+01,1.700754e+01
2.074919e+00,1.036201e+01,1.036201e+01,1.137229e+01,1.137229e+01,1.889726e+01
2.074919e+00,4.692994e+00,4.692994e+00,6.749101e+00,6.749101e+00,1.511781e+00
2.074919e+00,4.709136e+00,4.709136e+00,6.760335e+00,6.760335e+00,1.700754e+00
2.074919e+00,4.727112e+00,4.727112e+00,6.772869e+00,6.772869e+00,1.889726e+00
2.074919e+00,4.746901e+00,4.746901e+00,6.786696e+00,6.786696e+00,2.078699e+00
2.074919e+00,4.768480e+00,4.768480e+00,6.801807e+00,6.801807e+00,2.267671e+00
2.074919e+00,4.791826e+00,4.791826e+00,6.818194e+00,6.818194e+00,2.456644e+00
2.074919e+00,4.816912e+00,4.816912e+00,6.835848e+00,6.835848e+00,2.645617e+00
2.074919e+00,4.843712e+00,4.843712e+00,6.854759e+00,6.854759e+00,2.834589e+00
2.074919e+00,4.872197e+00,4.872197e+00,6.874916e+00,6.874916e+00,3.023562e+00
2.074919e+00,4.902337e+00,4.902337e+00,6.896310e+00,6.896310e+00,3.212534e+00
2.074919e+00,4.934104e+00,4.934104e+00,6.918927e+00,6.918927e+00,3.401507e+00
2.074919e+00,5.002388e+00,5.002388e+00,6.967787e+00,6.967787e+00,3.779452e+00
2.074919e+00,5.076791e+00,5.076791e+00,7.021395e+00,7.021395e+00,4.157397e+00
2.074919e+00,5.157049e+00,5.157049e+00,7.079642e+00,7.079642e+00,4.535343e+00
2.074919e+00,5.242892e+00,5.242892e+00,7.142415e+00,7.142415e+00,4.913288e+00
2.074919e+00,5.334052e+00,5.334052e+00,7.209596e+00,7.209596e+00,5.291233e+00
2.074919e+00,5.430259e+00,5.430259e+00,7.281064e+00,7.281064e+00,5.669178e+00
2.074919e+00,5.531252e+00,5.531252e+00,7.356692e+00,7.356692e+00,6.047124e+00
2.074919e+00,5.636772e+00,5.636772e+00,7.436355e+00,7.436355e+00,6.425069e+00
2.074919e+00,5.746570e+00,5.746570e+00,7.519923e+00,7.519923e+00,6.803014e+00
2.074919e+00,5.860406e+00,5.860406e+00,7.607269e+00,7.607269e+00,7.180959e+00
2.074919e+00,5.978050e+00,5.978050e+00,7.698263e+00,7.698263e+00,7.558904e+00
2.074919e+00,6.223887e+00,6.223887e+00,7.890687e+00,7.890687e+00,8.314795e+00
2.074919e+00,6.482450e+00,6.482450e+00,8.096192e+00,8.096192e+00,9.070685e+00
2.074919e+00,6.752275e+00,6.752275e+00,8.313807e+00,8.313807e+00,9.826576e+00
2.074919e+00,7.032067e+00,7.032067e+00,8.542607e+00,8.542607e+00,1.058247e+01
2.074919e+00,7.320683e+00,7.320683e+00,8.781718e+00,8.781718e+00,1.133836e+01
2.074919e+00,8.074550e+00,8.074550e+00,9.419370e+00,9.419370e+00,1.322808e+01
2.074919e+00,8.865092e+00,8.865092e+00,1.010525e+01,1.010525e+01,1.511781e+01
2.074919e+00,9.683330e+00,9.683330e+00,1.083019e+01,1.083019e+01,1.700754e+01
2.074919e+00,1.052281e+01,1.052281e+01,1.158687e+01,1.158687e+01,1.889726e+01
2.074919e+00,5.627578e+00,5.627578e+00,7.688748e+00,7.688748e+00,1.511781e+00
2.074919e+00,5.641046e+00,5.641046e+00,7.698611e+00,7.698611e+00,1.700754e+00
2.074919e+00,5.656061e+00,5.656061e+00,7.709620e+00,7.709620e+00,1.889726e+00
2.074919e+00,5.672611e+00,5.672611e+00,7.721769e+00,7.721769e+00,2.078699e+00
2.074919e+00,5.690681e+00,5.690681e+00,7.735053e+00,7.735053e+00,2.267671e+00
2.074919e+00,5.710257e+00,5.710257e+00,7.749467e+00,7.749467e+00,2.456644e+00
2.074919e+00,5.731325e+00,5.731325e+00,7.765004e+00,7.765004e+00,2.645617e+00
2.074919e+00,5.753867e+00,5.753867e+00,7.781657e+00,7.781657e+00,2.834589e+00
2.074919e+00,5.777867e+00,5.777867e+00,7.799420e+00,7.799420e+00,3.023562e+00
2.074919e+00,5.803306e+00,5.803306e+00,7.818284e+00,7.818284e+00,3.212534e+00
2.074919e+00,5.830165e+00,5.830165e+00,7.838242e+00,7.838242e+00,3.401507e+00
2.074919e+00,5.888067e+00,5.888067e+00,7.881404e+00,7.881404e+00,3.779452e+00
2.074919e+00,5.951408e+00,5.951408e+00,7.928837e+00,7.928837e+00,4.157397e+00
2.074919e+00,6.020016e+00,6.020016e+00,7.980464e+00,7.980464e+00,4.535343e+00
2.074919e+00,6.093715e+00,6.093715e+00,8.036204e+00,8.036204e+00,4.913288e+00
2.074919e+00,6.172321e+00,6.172321e+00,8.095972e+00,8.095972e+00,5.291233e+00
2.074919e+00,6.255650e+00,6.255650e+00,8.159679e+00,8.159679e+00,5.669178e+00
2.074919e+00,6.343516e+00,6.343516e+00,8.227235e+00,8.227235e+00,6.047124e+00
2.074919e+00,6.435732e+00,6.435732e+00,8.298545e+00,8.298545e+00,6.425069e+00
2.074919e+00,6.532114e+00,6.532114e+00,8.373513e+00,8.373513e+00,6.803014e+00
2.074919e+00,6.632481e+00,6.632481e+00,8.452042e+00,8.452042e+00,7.180959e+00
2.074919e+00,6.736655e+00,6.736655e+00,8.534034e+00,8.534034e+00,7.558904e+00
2.074919e+00,6.955733e+00,6.955733e+00,8.708009e+00,8.708009e+00,8.314795e+00
2.074919e+00,7.188018e+00,7.188018e+00,8.894650e+00,8.894650e+00,9.070685e+00
2.074919e+00,7.432272e+00,7.432272e+00,9.093177e+00,9.093177e+00,9.826576e+00
2.074919e+00,7.687354e+00,7.687354e+00,9.302828e+00,9.302828e+00,1.058247e+01
2.074919e+00,7.952223e+00,7.952223e+00,9.522870e+00,9.522870e+00,1.133836e+01
2.074919e+00,8.651232e+00,8.651232e+00,1.011390e+01,1.011390e+01,1.322808e+01
2.074919e+00,9.393365e+00,9.393365e+00,1.075558e+01,1.075558e+01,1.511781e+01
2.074919e+00,1.016919e+01,1.016919e+01,1.143939e+01,1.143939e+01,1.700754e+01
2.074919e+00,1.097155e+01,1.097155e+01,1.215821e+01,1.215821e+01,1.889726e+01
2.074919e+00,6.565106e+00,6.565106e+00,8.629533e+00,8.629533e+00,1.511781e+00
2.074919e+00,6.576654e+00,6.576654e+00,8.638323e+00,8.638323e+00,1.700754e+00
2.074919e+00,6.589538e+00,6.589538e+00,8.648135e+00,8.648135e+00,1.889726e+00
2.074919e+00,6.603748e+00,6.603748e+00,8.658968e+00,8.658968e+00,2.078699e+00
2.074919e+00,6.619277e+00,6.619277e+00,8.670817e+00,8.670817e+00,2.267671e+00
2.074919e+00,6.636115e+00,6.636115e+00,8.683677e+00,8.683677e+00,2.456644e+00
2.074919e+00,6.654252e+00,6.654252e+00,8.697546e+00,8.697546e+00,2.645617e+00
2.074919e+00,6.673677e+00,6.673677e+00,8.712416e+00,8.712416e+00,2.834589e+00
2.074919e+00,6.694380e+00,6.694380e+00,8.728285e+00,8.728285e+00,3.023562e+00
2.074919e+00,6.716349e+00,6.716349e+00,8.745146e+00,8.745146e+00,3.212534e+00
2.074919e+00,6.739570e+00,6.739570e+00,8.762993e+00,8.762993e+00,3.401507e+00
2.074919e+00,6.789721e+00,6.789721e+00,8.801622e+00,8.801622e+00,3.779452e+00
2.074919e+00,6.844723e+00,6.844723e+00,8.844120e+00,8.844120e+00,4.157397e+00
2.074919e+00,6.904461e+00,6.904461e+00,8.890434e+00,8.890434e+00,4.535343e+00
2.074919e+00,6.968812e+00,6.968812e+00,8.940502e+00,8.940502e+00,4.913288e+00
2.074919e+00,7.037651e+00,7.037651e+00,8.994263e+00,8.994263e+00,5.291233e+00
2.074919e+00,7.110847e+00,7.110847e+00,9.051650e+00,9.051650e+00,5.669178e+00
2.074919e+00,7.188266e+00,7.188266e+00,9.112596e+00,9.112596e+00,6.047124e+00
2.074919e+00,7.269774e+00,7.269774e+00,9.177029e+00,9.177029e+00,6.425069e+00
2.074919e+00,7.355236e+00,7.355236e+00,9.244876e+00,9.244876e+00,6.803014e+00
2.074919e+00,7.444514e+00,7.444514e+00,9.316062e+00,9.316062e+00,7.180959e+00
2.074919e+00,7.537473e+00,7.537473e+00,9.390513e+00,9.390513e+00,7.558904e+00
2.074919e+00,7.733899e+00,7.733899e+00,9.548897e+00,9.548897e+00,8.314795e+00
2.074919e+00,7.943461e+00,7.943461e+00,9.719404e+00,9.719404e+00,9.070685e+00
2.074919e+00,8.165148e+00,8.165148e+00,9.901408e+00,9.901408e+00,9.826576e+00
2.074919e+00,8.397999e+00,8.397999e+00,1.009429e+01,1.009429e+01,1.058247e+01
2.074919e+00,8.641113e+00,8.641113e+00,1.029743e+01,1.029743e+01,1.133836e+01
2.074919e+00,9.288422e+00,9.288422e+00,1.084634e+01,1.084634e+01,1.322808e+01
2.074919e+00,9.983300e+00,9.983300e+00,1.144703e+01,1.144703e+01,1.511781e+01
2.074919e+00,1.071650e+01,1.071650e+01,1.209180e+01,1.209180e+01,1.700754e+01
2.074919e+00,1.148067e+01,1.148067e+01,1.277396e+01,1.277396e+01,1.889726e+01
2.074919e+00,1.787579e+01,1.787579e+01,1.994905e+01,1.994905e+01,1.511781e+00
2.074919e+00,1.788004e+01,1.788004e+01,1.995285e+01,1.995285e+01,1.700754e+00
2.074919e+00,1.788478e+01,1.788478e+01,1.995710e+01,1.995710e+01,1.889726e+00
2.074919e+00,1.789002e+01,1.789002e+01,1.996180e+01,1.996180e+01,2.078699e+00
2.074919e+00,1.789576e+01,1.789576e+01,1.996694e+01,1.996694e+01,2.267671e+00
2.074919e+00,1.790199e+01,1.790199e+01,1.997253e+01,1.997253e+01,2.456644e+00
2.074919e+00,1.790872e+01,1.790872e+01,1.997856e+01,1.997856e+01,2.645617e+00
2.074919e+00,1.791595e+01,1.791595e+01,1.998504e+01,1.998504e+01,2.834589e+00
2.074919e+00,1.792367e+01,1.792367e+01,1.999196e+01,1.999196e+01,3.023562e+00
2.074919e+00,1.793189e+01,1.793189e+01,1.999933e+01,1.999933e+01,3.212534e+00
2.074919e+00,1.794060e+01,1.794060e+01,2.000714e+01,2.000714e+01,3.401507e+00
2.074919e+00,1.795950e+01,1.795950e+01,2.002409e+01,2.002409e+01,3.779452e+00
2.074919e+00,1.798036e+01,1.798036e+01,2.004281e+01,2.004281e+01,4.157397e+00
2.074919e+00,1.800319e+01,1.800319e+01,2.006329e+01,2.006329e+01,4.535343e+00
2.074919e+00,1.802797e+01,1.802797e+01,2.008552e+01,2.008552e+01,4.913288e+00
2.074919e+00,1.805469e+01,1.805469e+01,2.010951e+01,2.010951e+01,5.291233e+00
2.074919e+00,1.808335e+01,1.808335e+01,2.013524e+01,2.013524e+01,5.669178e+00
2.074919e+00,1.811393e+01,1.811393e+01,2.016271e+01,2.016271e+01,6.047124e+00
2.074919e+00,1.814643e+01,1.814643e+01,2.019192e+01,2.019192e+01,6.425069e+00
2.074919e+00,1.818084e+01,1.818084e+01,2.022284e+01,2.022284e+01,6.803014e+00
2.074919e+00,1.821714e+01,1.821714e+01,2.025548e+01,2.025548e+01,7.180959e+00
2.074919e+00,1.825532e+01,1.825532e+01,2.028983e+01,2.028983e+01,7.558904e+00
2.074919e+00,1.833730e+01,1.833730e+01,2.036362e+01,2.036362e+01,8.314795e+00
2.074919e+00,1.842666e+01,1.842666e+01,2.044413e+01,2.044413e+01,9.070685e+00
2.074919e+00,1.852331e+01,1.852331e+01,2.053128e+01,2.053128e+01,9.826576e+00
2.074919e+00,1.862712e+01,1.862712e+01,2.062499e+01,2.062499e+01,1.058247e+01
2.074919e+00,1.873799e+01,1.873799e+01,2.072517e+01,2.072517e+01,1.133836e+01
